Profile,Flow Area,Vel Total,Max Chl Dpth,Fish2_Velocity_SI,Fish2_Depth_SI,Fish2_HSI,Fish2_Velocity_SI_Area,Fish2_Depth_SI_Area,Fish2_WUA_Area
1,861.205627441406,0.0346026495099067,4.19219255447387,0.1730132475495335,0.0,0.0,148.99998241157132,0.0,0.0
1,637.953918457031,0.0467118322849273,3.27213978767395,0.2335591614246365,0.0,0.0,148.9999822223851,0.0,0.0
1,428.150360107421,0.0696017071604728,3.52163052558898,0.348008535802364,0.0,0.0,148.9999799242385,0.0,0.0
1,172.861053466796,0.172392785549163,2.14950013160705,0.8619639277458151,0.0,0.0,148.99999260051882,0.0,0.0
1,249.767715454101,0.119310840964317,1.1862426996231,0.596554204821585,0.9449707984923998,0.5637263032742519,148.99998088282513,236.02319751028432,140.8006309101956
1,257.210784912109,0.115858264267444,1.41545784473419,0.5792913213372199,0.8563614368438734,0.49608274829152765,148.9999754539191,220.26539733907413,127.59783306942002
1,311.183563232421,0.0957634076476097,3.1846580505371,0.4788170382380485,0.0,0.0,148.99999209531032,0.0,0.0
1,485.566986083984,0.0613715462386608,4.18462085723876,0.306857731193304,0.0,0.0,148.99998369210195,0.0,0.0
1,350.020782470703,0.0851377919316291,3.18414402008056,0.42568895965814546,0.0,0.0,148.9999827486836,0.0,0.0
1,494.914764404296,0.0602123811841011,5.18418931961059,0.30106190592050547,0.0,0.0,148.9999822397553,0.0,0.0
1,214.588104248046,0.138870686292648,2.76288652420043,0.69435343146324,0.0,0.0,148.99998653582222,0.0,0.0
1,394.146759033203,0.0756063461303711,2.18130636215209,0.37803173065185547,0.0,0.0,148.99998144814157,0.0,0.0
1,654.170288085937,0.0455538816750049,5.18095922470092,0.2277694083750245,0.0,0.0,148.9999794938532,0.0,0.0
1,492.527648925781,0.0605042092502117,3.18060708045959,0.3025210462510585,0.0,0.0,148.99997966060133,0.0,0.0
1,270.398010253906,0.11020790785551,2.17976355552673,0.55103953927755,0.0,0.0,148.99999499187862,0.0,0.0
1,469.285247802734,0.0635008215904235,2.50866365432739,0.3175041079521175,0.0,0.0,148.99999397869544,0.0,0.0
1,274.440948486328,0.108584374189376,2.17736840248107,0.5429218709468799,0.0,0.0,148.9999932166335,0.0,0.0
1,1834.85803222656,0.0162410363554954,6.17763614654541,0.081205181777477,0.0,0.0,148.99998004282156,0.0,0.0
1,695.002136230468,0.0428775623440742,5.17737960815429,0.214387811720371,0.0,0.0,148.9999871274332,0.0,0.0
